mass,coupling,number of events
0.0023,0.0020433597178569417,0.0
0.0023,0.0028072162039411755,0.0
0.0023,0.0038566204211634724,0.0
0.0023,0.005298316906283708,0.0
0.0023,0.007278953843983146,0.0
0.0023,0.01,0.0
0.0027,1e-06,0.0
0.0027,1.3738237958832638e-06,0.0
0.0027,1.8873918221350957e-06,0.0
0.0027,2.592943797404667e-06,0.0
0.0027,3.562247890262444e-06,0.0
0.0027,4.893900918477499e-06,0.0
0.0027,6.723357536499335e-06,0.0
0.0027,9.236708571873865e-06,0.0
0.0027,1.2689610031679234e-05,0.0
0.0027,1.7433288221999873e-05,0.0
0.0027,2.395026619987486e-05,0.0
0.0027,3.290344562312671e-05,0.0
0.0027,4.520353656360241e-05,0.0
0.0027,6.210169418915616e-05,0.0
0.0027,8.531678524172815e-05,0.0
0.0027,0.00011721022975334806,0.0
0.0027,0.00016102620275609394,0.0
0.0027,0.0002212216291070448,0.0
0.0027,0.0003039195382313198,0.0
0.0027,0.00041753189365604,0.0
0.0027,0.0005736152510448681,0.0
0.0027,0.0007880462815669912,0.0
0.0027,0.001082636733874054,0.0
0.0027,0.0014873521072935117,0.0
0.0027,0.0020433597178569417,0.0
0.0027,0.0028072162039411755,0.0
0.0027,0.0038566204211634724,0.0
0.0027,0.005298316906283708,0.0
0.0027,0.007278953843983146,0.0
0.0027,0.01,0.0
0.0032,1e-06,0.0
0.0032,1.3738237958832638e-06,0.0
0.0032,1.8873918221350957e-06,0.0
0.0032,2.592943797404667e-06,0.0
0.0032,3.562247890262444e-06,0.0
0.0032,4.893900918477499e-06,0.0
0.0032,6.723357536499335e-06,0.0
0.0032,9.236708571873865e-06,0.0
0.0032,1.2689610031679234e-05,0.0
0.0032,1.7433288221999873e-05,0.0
0.0032,2.395026619987486e-05,0.0
0.0032,3.290344562312671e-05,0.0
0.0032,4.520353656360241e-05,0.0
0.0032,6.210169418915616e-05,0.0
0.0032,8.531678524172815e-05,0.0
0.0032,0.00011721022975334806,0.0
0.0032,0.00016102620275609394,0.25420665775664736
0.0032,0.0002212216291070448,0.0
0.0032,0.0003039195382313198,0.0
0.0032,0.00041753189365604,0.0
0.0032,0.0005736152510448681,0.0
0.0032,0.0007880462815669912,0.0
0.0032,0.001082636733874054,0.0
0.0032,0.0014873521072935117,0.0
0.0032,0.0020433597178569417,0.0
0.0032,0.0028072162039411755,0.0
0.0032,0.0038566204211634724,0.0
0.0032,0.005298316906283708,0.0
0.0032,0.007278953843983146,0.0
0.0032,0.01,0.0
0.0038,1e-06,0.0
0.0038,1.3738237958832638e-06,0.0
0.0038,1.8873918221350957e-06,0.0
0.0038,2.592943797404667e-06,0.0
0.0038,3.562247890262444e-06,0.0
0.0038,4.893900918477499e-06,0.0
0.0038,6.723357536499335e-06,0.0
0.0038,9.236708571873865e-06,0.0
0.0038,1.2689610031679234e-05,0.0
0.0038,1.7433288221999873e-05,0.004760385866394125
0.0038,2.395026619987486e-05,0.00898471335443978
0.0038,3.290344562312671e-05,0.04239418627349416
0.0038,4.520353656360241e-05,0.11202021667013048
0.0038,6.210169418915616e-05,0.48325952195887123
0.0038,8.531678524172815e-05,1.653181376356791
0.0038,0.00011721022975334806,5.05687749935748
0.0038,0.00016102620275609394,11.575013330980807
0.0038,0.0002212216291070448,23.762952651295947
0.0038,0.0003039195382313198,41.95645395520474
0.0038,0.00041753189365604,54.612598676442154
0.0038,0.0005736152510448681,28.345727335052352
0.0038,0.0007880462815669912,34.04513252295848
0.0038,0.001082636733874054,0.0
0.0038,0.0014873521072935117,0.0
0.0038,0.0020433597178569417,0.0
0.0038,0.0028072162039411755,0.0
0.0038,0.0038566204211634724,0.0
0.0038,0.005298316906283708,0.0
0.0038,0.007278953843983146,0.0
0.0038,0.01,0.0
0.0044,1e-06,0.0
0.0044,1.3738237958832638e-06,0.0
0.0044,1.8873918221350957e-06,0.0
0.0044,2.592943797404667e-06,0.0
0.0044,3.562247890262444e-06,8.168070550628969e-05
0.0044,4.893900918477499e-06,0.0
0.0044,6.723357536499335e-06,0.0
0.0044,9.236708571873865e-06,0.0
0.0044,1.2689610031679234e-05,0.0031094888999617537
0.0044,1.7433288221999873e-05,0.011737647841615313
0.0044,2.395026619987486e-05,0.018461283789472035
0.0044,3.290344562312671e-05,0.06271861689065665
0.0044,4.520353656360241e-05,0.434040216921847
0.0044,6.210169418915616e-05,1.216393752694118
0.0044,8.531678524172815e-05,4.029383661928059
0.0044,0.00011721022975334806,9.638928013054517
0.0044,0.00016102620275609394,30.042551404383826
0.0044,0.0002212216291070448,65.83739866595454
0.0044,0.0003039195382313198,92.15526322526074
0.0044,0.00041753189365604,100.99340720016632
0.0044,0.0005736152510448681,76.2456523356616
0.0044,0.0007880462815669912,19.986863984956024
0.0044,0.001082636733874054,0.0
0.0044,0.0014873521072935117,0.0
0.0044,0.0020433597178569417,0.0
0.0044,0.0028072162039411755,0.0
0.0044,0.0038566204211634724,0.0
0.0044,0.005298316906283708,0.0
0.0044,0.007278953843983146,0.0
0.0044,0.01,0.0
0.0052,1e-06,0.0
0.0052,1.3738237958832638e-06,9.655578300597162e-06
0.0052,1.8873918221350957e-06,0.0
0.0052,2.592943797404667e-06,0.0
0.0052,3.562247890262444e-06,0.0
0.0052,4.893900918477499e-06,0.0002450510465298441
0.0052,6.723357536499335e-06,0.00046250734122607373
0.0052,9.236708571873865e-06,0.0008729325735075394
0.0052,1.2689610031679234e-05,0.006590263202053907
0.0052,1.7433288221999873e-05,0.029541221074026628
0.0052,2.395026619987486e-05,0.07042845356337211
0.0052,3.290344562312671e-05,0.2769293485440212
0.0052,4.520353656360241e-05,0.9617205054621785
0.0052,6.210169418915616e-05,2.9792027825601237
0.0052,8.531678524172815e-05,9.458426714865382
0.0052,0.00011721022975334806,28.464416058739847
0.0052,0.00016102620275609394,66.06001489722472
0.0052,0.0002212216291070448,137.19931781958874
0.0052,0.0003039195382313198,183.81589526838545
0.0052,0.00041753189365604,173.91223756827355
0.0052,0.0005736152510448681,95.94723329470689
0.0052,0.0007880462815669912,22.23912569014782
0.0052,0.001082636733874054,5.996277708431358
0.0052,0.0014873521072935117,0.0
0.0052,0.0020433597178569417,0.0
0.0052,0.0028072162039411755,0.0
0.0052,0.0038566204211634724,0.0
0.0052,0.005298316906283708,0.0
0.0052,0.007278953843983146,0.0
0.0052,0.01,0.0
0.0061,1e-06,0.0
0.0061,1.3738237958832638e-06,7.65625706569012e-06
0.0061,1.8873918221350957e-06,0.0
0.0061,2.592943797404667e-06,0.0
0.0061,3.562247890262444e-06,0.0002573787682199197
0.0061,4.893900918477499e-06,0.0006800844152612742
0.0061,6.723357536499335e-06,0.0014669551585436058
0.0061,9.236708571873865e-06,0.0038069888583018878
0.0061,1.2689610031679234e-05,0.011104523077092109
0.0061,1.7433288221999873e-05,0.04315003009144069
0.0061,2.395026619987486e-05,0.11867119171122571
0.0061,3.290344562312671e-05,0.4611333109739877
0.0061,4.520353656360241e-05,1.6660779738030755
0.0061,6.210169418915616e-05,6.16392798736997
0.0061,8.531678524172815e-05,19.812803101325034
0.0061,0.00011721022975334806,51.939932956507896
0.0061,0.00016102620275609394,119.59361840005924
0.0061,0.0002212216291070448,215.99241765560686
0.0061,0.0003039195382313198,280.26784687438715
0.0061,0.00041753189365604,253.17264265632397
0.0061,0.0005736152510448681,84.08845376057627
0.0061,0.0007880462815669912,12.595861901880697
0.0061,0.001082636733874054,0.0
0.0061,0.0014873521072935117,0.0
0.0061,0.0020433597178569417,0.0
0.0061,0.0028072162039411755,0.0
0.0061,0.0038566204211634724,0.0
0.0061,0.005298316906283708,0.0
0.0061,0.007278953843983146,0.0
0.0061,0.01,0.0
0.0071,1e-06,0.0
0.0071,1.3738237958832638e-06,0.0
0.0071,1.8873918221350957e-06,1.1511995390532847e-05
0.0071,2.592943797404667e-06,0.0
0.0071,3.562247890262444e-06,0.0001230257438779101
0.0071,4.893900918477499e-06,0.0003869963048454247
0.0071,6.723357536499335e-06,0.0008764963931541044
0.0071,9.236708571873865e-06,0.006065737790089882
0.0071,1.2689610031679234e-05,0.020815316182239047
0.0071,1.7433288221999873e-05,0.07169815000596344
0.0071,2.395026619987486e-05,0.22430168136986295
0.0071,3.290344562312671e-05,0.89567240274223
0.0071,4.520353656360241e-05,2.8725034147960216
0.0071,6.210169418915616e-05,9.45965159929457
0.0071,8.531678524172815e-05,28.11016144553778
0.0071,0.00011721022975334806,75.29798448345116
0.0071,0.00016102620275609394,159.7138095882865
0.0071,0.0002212216291070448,262.0620596169987
0.0071,0.0003039195382313198,324.7675326347306
0.0071,0.00041753189365604,259.72078379824455
0.0071,0.0005736152510448681,91.44633399267235
0.0071,0.0007880462815669912,16.055354692279483
0.0071,0.001082636733874054,0.0
0.0071,0.0014873521072935117,0.0
0.0071,0.0020433597178569417,0.0
0.0071,0.0028072162039411755,0.0
0.0071,0.0038566204211634724,0.0
0.0071,0.005298316906283708,0.0
0.0071,0.007278953843983146,0.0
0.0071,0.01,0.0
0.0084,1e-06,0.0
0.0084,1.3738237958832638e-06,4.675404083629115e-06
0.0084,1.8873918221350957e-06,8.824319432618605e-06
0.0084,2.592943797404667e-06,1.6654948333032196e-05
0.0084,3.562247890262444e-06,0.00015717206640923788
0.0084,4.893900918477499e-06,0.0004153033819324185
0.0084,6.723357536499335e-06,0.0025754749650826777
0.0084,9.236708571873865e-06,0.008453791977757788
0.0084,1.2689610031679234e-05,0.029916783459096298
0.0084,1.7433288221999873e-05,0.11744656028619227
0.0084,2.395026619987486e-05,0.43907251489368826
0.0084,3.290344562312671e-05,1.2738944664043803
0.0084,4.520353656360241e-05,4.170893706272704
0.0084,6.210169418915616e-05,14.139227906403523
0.0084,8.531678524172815e-05,40.67852000195575
0.0084,0.00011721022975334806,95.97038248531274
0.0084,0.00016102620275609394,199.1828547630976
0.0084,0.0002212216291070448,292.77189945900795
0.0084,0.0003039195382313198,319.87588146098057
0.0084,0.00041753189365604,197.3570265413758
0.0084,0.0005736152510448681,64.39105688593504
0.0084,0.0007880462815669912,1.538369040318348
0.0084,0.001082636733874054,0.0
0.0084,0.0014873521072935117,0.0
0.0084,0.0020433597178569417,0.0
0.0084,0.0028072162039411755,0.0
0.0084,0.0038566204211634724,0.0
0.0084,0.005298316906283708,0.0
0.0084,0.007278953843983146,0.0
0.0084,0.01,0.0
0.0098,1e-06,0.0
0.0098,1.3738237958832638e-06,1.082685308649003e-05
0.0098,1.8873918221350957e-06,2.7246018633199143e-05
0.0098,2.592943797404667e-06,6.427989094255077e-05
0.0098,3.562247890262444e-06,0.00014558560859124765
0.0098,4.893900918477499e-06,0.000961719804764888
0.0098,6.723357536499335e-06,0.003111672162340469
0.0098,9.236708571873865e-06,0.010930202435793845
0.0098,1.2689610031679234e-05,0.04587771088131597
0.0098,1.7433288221999873e-05,0.1324989350639842
0.0098,2.395026619987486e-05,0.5517058572812753
0.0098,3.290344562312671e-05,1.7906791881054815
0.0098,4.520353656360241e-05,5.907660627300649
0.0098,6.210169418915616e-05,18.443337275230025
0.0098,8.531678524172815e-05,50.35660562861483
0.0098,0.00011721022975334806,120.62902953091361
0.0098,0.00016102620275609394,222.17079413898105
0.0098,0.0002212216291070448,301.04065715245036
0.0098,0.0003039195382313198,269.69643048474944
0.0098,0.00041753189365604,157.67374071339927
0.0098,0.0005736152510448681,31.457941732338263
0.0098,0.0007880462815669912,0.0
0.0098,0.001082636733874054,0.0
0.0098,0.0014873521072935117,0.0
0.0098,0.0020433597178569417,0.0
0.0098,0.0028072162039411755,0.0
0.0098,0.0038566204211634724,0.0
0.0098,0.005298316906283708,0.0
0.0098,0.007278953843983146,0.0
0.0098,0.01,0.0
0.0115,1e-06,1.480981125e-06
0.0115,1.3738237958832638e-06,1.1180766656245759e-05
0.0115,1.8873918221350957e-06,2.110248755219896e-05
0.0115,2.592943797404667e-06,0.00015931464973091222
0.0115,3.562247890262444e-06,0.0003006891670484416
0.0115,4.893900918477499e-06,0.0014542655794103484
0.0115,6.723357536499335e-06,0.004887027663677804
0.0115,9.236708571873865e-06,0.016804888962294165
0.0115,1.2689610031679234e-05,0.056280516991278874
0.0115,1.7433288221999873e-05,0.22189885612217491
0.0115,2.395026619987486e-05,0.7645620238286276
0.0115,3.290344562312671e-05,2.5717967672309974
0.0115,4.520353656360241e-05,8.418824897320903
0.0115,6.210169418915616e-05,25.13096102014367
0.0115,8.531678524172815e-05,65.51001899656832
0.0115,0.00011721022975334806,143.9891452298275
0.0115,0.00016102620275609394,248.03211210216057
0.0115,0.0002212216291070448,314.625907883102
0.0115,0.0003039195382313198,267.43209506798615
0.0115,0.00041753189365604,130.6409562655411
0.0115,0.0005736152510448681,20.95363422358524
0.0115,0.0007880462815669912,0.9197143692466245
0.0115,0.001082636733874054,0.0
0.0115,0.0014873521072935117,0.0
0.0115,0.0020433597178569417,0.0
0.0115,0.0028072162039411755,0.0
0.0115,0.0038566204211634724,0.0
0.0115,0.005298316906283708,0.0
0.0115,0.007278953843983146,0.0
0.0115,0.01,0.0
0.0134,1e-06,1.1206601249999998e-06
0.0134,1.3738237958832638e-06,1.692099804254319e-05
0.0134,1.8873918221350957e-06,4.391276082580738e-05
0.0134,2.592943797404667e-06,0.00016576117134000685
0.0134,3.562247890262444e-06,0.00042662219892908716
0.0134,4.893900918477499e-06,0.0022545690983201477
0.0134,6.723357536499335e-06,0.0056230159038747705
0.0134,9.236708571873865e-06,0.02237300189598081
0.0134,1.2689610031679234e-05,0.08337050776312101
0.0134,1.7433288221999873e-05,0.26770413905554263
0.0134,2.395026619987486e-05,0.9295289105041286
0.0134,3.290344562312671e-05,3.0998992737454385
0.0134,4.520353656360241e-05,10.164918288584008
0.0134,6.210169418915616e-05,29.60975291504473
0.0134,8.531678524172815e-05,74.94865978704408
0.0134,0.00011721022975334806,154.46701923270274
0.0134,0.00016102620275609394,244.69815232109374
0.0134,0.0002212216291070448,284.96940399740555
0.0134,0.0003039195382313198,217.06489430815716
0.0134,0.00041753189365604,92.4090212314696
0.0134,0.0005736152510448681,12.53701702488092
0.0134,0.0007880462815669912,0.6959489237273151
0.0134,0.001082636733874054,0.0
0.0134,0.0014873521072935117,0.0
0.0134,0.0020433597178569417,0.0
0.0134,0.0028072162039411755,0.0
0.0134,0.0038566204211634724,0.0
0.0134,0.005298316906283708,0.0
0.0134,0.007278953843983146,0.0
0.0134,0.01,0.0
0.0158,1e-06,5.03599725e-06
0.0158,1.3738237958832638e-06,1.7425650047565567e-05
0.0158,1.8873918221350957e-06,5.0828499974343145e-05
0.0158,2.592943797404667e-06,0.00018058032034441292
0.0158,3.562247890262444e-06,0.000553841957266945
0.0158,4.893900918477499e-06,0.00219114479073464
0.0158,6.723357536499335e-06,0.007550222046515109
0.0158,9.236708571873865e-06,0.029001718970292384
0.0158,1.2689610031679234e-05,0.09136449993969332
0.0158,1.7433288221999873e-05,0.32447404725588935
0.0158,2.395026619987486e-05,1.129491407286626
0.0158,3.290344562312671e-05,3.8083306967553026
0.0158,4.520353656360241e-05,11.338254960730287
0.0158,6.210169418915616e-05,31.563872970624644
0.0158,8.531678524172815e-05,76.97315277121302
0.0158,0.00011721022975334806,148.24195443854205
0.0158,0.00016102620275609394,217.6778240783515
0.0158,0.0002212216291070448,227.8903097582748
0.0158,0.0003039195382313198,168.6981679870165
0.0158,0.00041753189365604,59.69991425022514
0.0158,0.0005736152510448681,11.599116317151347
0.0158,0.0007880462815669912,0.5212399352615523
0.0158,0.001082636733874054,0.0
0.0158,0.0014873521072935117,0.0
0.0158,0.0020433597178569417,0.0
0.0158,0.0028072162039411755,0.0
0.0158,0.0038566204211634724,0.0
0.0158,0.005298316906283708,0.0
0.0158,0.007278953843983146,0.0
0.0158,0.01,0.0
0.0185,1e-06,6.22227e-06
0.0185,1.3738237958832638e-06,1.409263381573988e-05
0.0185,1.8873918221350957e-06,8.422801908454435e-05
0.0185,2.592943797404667e-06,0.0002551907299816657
0.0185,3.562247890262444e-06,0.0007422068902310775
0.0185,4.893900918477499e-06,0.0032189404939379058
0.0185,6.723357536499335e-06,0.011475759265707139
0.0185,9.236708571873865e-06,0.036735793872778505
0.0185,1.2689610031679234e-05,0.12704707114701702
0.0185,1.7433288221999873e-05,0.450074523185841
0.0185,2.395026619987486e-05,1.5226160137995448
0.0185,3.290344562312671e-05,4.856312622722492
0.0185,4.520353656360241e-05,14.531214467685587
0.0185,6.210169418915616e-05,39.65973207476776
0.0185,8.531678524172815e-05,88.65380942225968
0.0185,0.00011721022975334806,161.26372836809514
0.0185,0.00016102620275609394,223.02023226867692
0.0185,0.0002212216291070448,219.7356634155957
0.0185,0.0003039195382313198,141.44177812260898
0.0185,0.00041753189365604,45.23391916922801
0.0185,0.0005736152510448681,6.14202367792238
0.0185,0.0007880462815669912,0.0
0.0185,0.001082636733874054,0.0
0.0185,0.0014873521072935117,0.0
0.0185,0.0020433597178569417,0.0
0.0185,0.0028072162039411755,0.0
0.0185,0.0038566204211634724,0.0
0.0185,0.005298316906283708,0.0
0.0185,0.007278953843983146,0.0
0.0185,0.01,0.0
0.0217,1e-06,4.520985e-06
0.0217,1.3738237958832638e-06,2.645189736268591e-05
0.0217,1.8873918221350957e-06,7.086142482389575e-05
0.0217,2.592943797404667e-06,0.0003252393247220098
0.0217,3.562247890262444e-06,0.0011416537785205196
0.0217,4.893900918477499e-06,0.003919692351330221
0.0217,6.723357536499335e-06,0.012731909019787177
0.0217,9.236708571873865e-06,0.046980197390515836
0.0217,1.2689610031679234e-05,0.16700252264310964
0.0217,1.7433288221999873e-05,0.5450720176975714
0.0217,2.395026619987486e-05,1.8345046260200717
0.0217,3.290344562312671e-05,5.835323562564831
0.0217,4.520353656360241e-05,16.95080369359166
0.0217,6.210169418915616e-05,43.6154612715465
0.0217,8.531678524172815e-05,91.30336015497193
0.0217,0.00011721022975334806,155.7417471038198
0.0217,0.00016102620275609394,197.40959463423664
0.0217,0.0002212216291070448,176.00638478240708
0.0217,0.0003039195382313198,96.58861534820687
0.0217,0.00041753189365604,26.954947016899627
0.0217,0.0005736152510448681,2.97511968220943
0.0217,0.0007880462815669912,0.0
0.0217,0.001082636733874054,0.0
0.0217,0.0014873521072935117,0.0
0.0217,0.0020433597178569417,0.0
0.0217,0.0028072162039411755,0.0
0.0217,0.0038566204211634724,0.0
0.0217,0.005298316906283708,0.0
0.0217,0.007278953843983146,0.0
0.0217,0.01,0.0
0.0254,1e-06,9.0157515e-06
0.0254,1.3738237958832638e-06,2.613210689337847e-05
0.0254,1.8873918221350957e-06,0.00012158329380573472
0.0254,2.592943797404667e-06,0.0003875102007948823
0.0254,3.562247890262444e-06,0.0012748138446924448
0.0254,4.893900918477499e-06,0.004449693112020132
0.0254,6.723357536499335e-06,0.01599609621371018
0.0254,9.236708571873865e-06,0.05958513617750597
0.0254,1.2689610031679234e-05,0.19785581521454762
0.0254,1.7433288221999873e-05,0.6597680345137392
0.0254,2.395026619987486e-05,2.1674429997128444
0.0254,3.290344562312671e-05,6.674633092948473
0.0254,4.520353656360241e-05,18.831006475488728
0.0254,6.210169418915616e-05,45.5627938376453
0.0254,8.531678524172815e-05,91.24955112285915
0.0254,0.00011721022975334806,143.01468719787232
0.0254,0.00016102620275609394,168.0246091906053
0.0254,0.0002212216291070448,135.26604213862194
0.0254,0.0003039195382313198,59.80991888737522
0.0254,0.00041753189365604,13.75274201327492
0.0254,0.0005736152510448681,1.2713540967080275
0.0254,0.0007880462815669912,0.0
0.0254,0.001082636733874054,0.0
0.0254,0.0014873521072935117,0.0
0.0254,0.0020433597178569417,0.0
0.0254,0.0028072162039411755,0.0
0.0254,0.0038566204211634724,0.0
0.0254,0.005298316906283708,0.0
0.0254,0.007278953843983146,0.0
0.0254,0.01,0.0
0.0297,1e-06,1.35368325e-05
0.0297,1.3738237958832638e-06,3.5769029741357695e-05
0.0297,1.8873918221350957e-06,0.0001245723452860659
0.0297,2.592943797404667e-06,0.0004004570451604982
0.0297,3.562247890262444e-06,0.0016891417339767545
0.0297,4.893900918477499e-06,0.005489968562469466
0.0297,6.723357536499335e-06,0.01956080940171593
0.0297,9.236708571873865e-06,0.06698530381283326
0.0297,1.2689610031679234e-05,0.2337819128094757
0.0297,1.7433288221999873e-05,0.7918286304546661
0.0297,2.395026619987486e-05,2.545474640736444
0.0297,3.290344562312671e-05,7.6653004370079865
0.0297,4.520353656360241e-05,20.399705950434033
0.0297,6.210169418915616e-05,46.96402951469186
0.0297,8.531678524172815e-05,89.47542182872867
0.0297,0.00011721022975334806,129.7900165909044
0.0297,0.00016102620275609394,138.60502088930937
0.0297,0.0002212216291070448,96.78820674434286
0.0297,0.0003039195382313198,36.82303626429298
0.0297,0.00041753189365604,6.45043440400189
0.0297,0.0005736152510448681,0.2969389547154162
0.0297,0.0007880462815669912,0.0
0.0297,0.001082636733874054,0.0
0.0297,0.0014873521072935117,0.0
0.0297,0.0020433597178569417,0.0
0.0297,0.0028072162039411755,0.0
0.0297,0.0038566204211634724,0.0
0.0297,0.005298316906283708,0.0
0.0297,0.007278953843983146,0.0
0.0297,0.01,0.0
0.0349,1e-06,1.29209775e-05
0.0349,1.3738237958832638e-06,4.045364193783905e-05
0.0349,1.8873918221350957e-06,0.00015432825387362909
0.0349,2.592943797404667e-06,0.0005038596384306673
0.0349,3.562247890262444e-06,0.0019251087220199465
0.0349,4.893900918477499e-06,0.006575132898138765
0.0349,6.723357536499335e-06,0.02407071526637818
0.0349,9.236708571873865e-06,0.08232805310855872
0.0349,1.2689610031679234e-05,0.28284137903708145
0.0349,1.7433288221999873e-05,0.9344263315812066
0.0349,2.395026619987486e-05,2.9192387251865153
0.0349,3.290344562312671e-05,8.39422236683933
0.0349,4.520353656360241e-05,21.381437401996543
0.0349,6.210169418915616e-05,46.90181116410074
0.0349,8.531678524172815e-05,83.24305636770156
0.0349,0.00011721022975334806,111.90113825536795
0.0349,0.00016102620275609394,108.9174800934331
0.0349,0.0002212216291070448,66.44775788298367
0.0349,0.0003039195382313198,18.463729914715266
0.0349,0.00041753189365604,1.9875452194188996
0.0349,0.0005736152510448681,0.0
0.0349,0.0007880462815669912,0.0
0.0349,0.001082636733874054,0.0
0.0349,0.0014873521072935117,0.0
0.0349,0.0020433597178569417,0.0
0.0349,0.0028072162039411755,0.0
0.0349,0.0038566204211634724,0.0
0.0349,0.005298316906283708,0.0
0.0349,0.007278953843983146,0.0
0.0349,0.01,0.0
0.0409,1e-06,1.4953770150000001e-05
0.0409,1.3738237958832638e-06,5.7210047617293175e-05
0.0409,1.8873918221350957e-06,0.00018752140434924255
0.0409,2.592943797404667e-06,0.0006317687514222001
0.0409,3.562247890262444e-06,0.002136054152051607
0.0409,4.893900918477499e-06,0.007917947637608405
0.0409,6.723357536499335e-06,0.028335650586258046
0.0409,9.236708571873865e-06,0.09520283172366419
0.0409,1.2689610031679234e-05,0.31703574856236255
0.0409,1.7433288221999873e-05,1.0231198957348286
0.0409,2.395026619987486e-05,3.1334724634988254
0.0409,3.290344562312671e-05,8.664445846293942
0.0409,4.520353656360241e-05,21.09453509951555
0.0409,6.210169418915616e-05,43.58019381030552
0.0409,8.531678524172815e-05,71.52845100466232
0.0409,0.00011721022975334806,87.80966945608371
0.0409,0.00016102620275609394,74.30515452725005
0.0409,0.0002212216291070448,36.58124524001855
0.0409,0.0003039195382313198,7.53147019321308
0.0409,0.00041753189365604,0.4755892835015664
0.0409,0.0005736152510448681,0.0
0.0409,0.0007880462815669912,0.0
0.0409,0.001082636733874054,0.0
0.0409,0.0014873521072935117,0.0
0.0409,0.0020433597178569417,0.0
0.0409,0.0028072162039411755,0.0
0.0409,0.0038566204211634724,0.0
0.0409,0.005298316906283708,0.0
0.0409,0.007278953843983146,0.0
0.0409,0.01,0.0
0.0479,1e-06,1.70683209e-05
0.0479,1.3738237958832638e-06,5.903922557539266e-05
0.0479,1.8873918221350957e-06,0.00021694575150463206
0.0479,2.592943797404667e-06,0.0007135438345740458
0.0479,3.562247890262444e-06,0.002637851175271727
0.0479,4.893900918477499e-06,0.009104742046679848
0.0479,6.723357536499335e-06,0.031504395416180636
0.0479,9.236708571873865e-06,0.10890442896376452
0.0479,1.2689610031679234e-05,0.3594369664378291
0.0479,1.7433288221999873e-05,1.1281476605571563
0.0479,2.395026619987486e-05,3.3269921167715566
0.0479,3.290344562312671e-05,8.83573826617366
0.0479,4.520353656360241e-05,20.71554994712469
0.0479,6.210169418915616e-05,40.166687933709134
0.0479,8.531678524172815e-05,60.95809632934631
0.0479,0.00011721022975334806,67.76448380803089
0.0479,0.00016102620275609394,48.70702546955107
0.0479,0.0002212216291070448,18.49375563673789
0.0479,0.0003039195382313198,2.2574738908538823
0.0479,0.00041753189365604,0.05789045869947164
0.0479,0.0005736152510448681,0.0
0.0479,0.0007880462815669912,0.0
0.0479,0.001082636733874054,0.0
0.0479,0.0014873521072935117,0.0
0.0479,0.0020433597178569417,0.0
0.0479,0.0028072162039411755,0.0
0.0479,0.0038566204211634724,0.0
0.0479,0.005298316906283708,0.0
0.0479,0.007278953843983146,0.0
0.0479,0.01,0.0
0.0561,1e-06,1.746966195e-05
0.0561,1.3738237958832638e-06,6.70051775223108e-05
0.0561,1.8873918221350957e-06,0.0002407610629263671
0.0561,2.592943797404667e-06,0.0008498028011840326
0.0561,3.562247890262444e-06,0.003028938738539165
0.0561,4.893900918477499e-06,0.010682741344783217
0.0561,6.723357536499335e-06,0.036237802548890564
0.0561,9.236708571873865e-06,0.12161968468322044
0.0561,1.2689610031679234e-05,0.39624644513195717
0.0561,1.7433288221999873e-05,1.2108258473771385
0.0561,2.395026619987486e-05,3.406746680858635
0.0561,3.290344562312671e-05,8.731483080112872
0.0561,4.520353656360241e-05,19.355708120791725
