1.1694440418854776e-05,149.97133829
8.48945191268492e-06,149.97299935
6.868723348408688e-05,149.62329213
0.00012550065026355824,149.42215127
2.1440487510824093e-05,149.95989161
1.654233603028526e-05,149.98396371
3.034999653418658e-05,149.96107944
2.1849940078296407e-05,149.90301766
1.5135927374713936e-05,149.98327522
2.3426758099967092e-05,149.72627246
1.4106867207465874e-05,149.92871347
1.660214731809519e-05,149.94543727
8.306872801429793e-06,149.98664686
8.500586790403824e-06,149.93180489
1.0200799925383779e-05,149.95988861
1.3877533901695862e-05,149.98613587
7.301143225125697e-06,149.93140091
0.000984997462242673,123.95534655
7.179437607813967e-06,149.98634022
8.525521982014348e-06,149.94922705
4.2239567059917536e-05,149.93800777
1.9977378342354196e-05,149.87118063
5.792791869036366e-05,149.86720817
6.82912267798765e-06,149.80018267
1.037037317848995e-05,149.93209212
1.937318299504962e-05,149.96602799
1.0769045586366053e-05,149.93873712
3.119409241046112e-05,149.94029001
1.3089981007457556e-05,149.97613819
4.756680327531729e-05,149.93456887
7.93195402890282e-06,149.98452093
2.5751871023188934e-05,149.95922185
7.015757237714152e-06,149.96703947
2.27093452157366e-05,149.96823637
8.282177457833338e-06,149.97015935
1.0724571824413754e-05,149.97158856
4.11224103317993e-05,149.93856941
8.575627979386976e-05,149.78319963
3.935006209030288e-05,149.94689882
1.1779506943937897e-05,149.96094785
7.644548545110217e-05,149.58939065
5.646510679082587e-05,149.793241
1.1976965315389267e-05,149.94750781
8.799561512278682e-06,149.97712022
1.1036379834639743e-05,149.97974218
1.3501422391525755e-05,149.98738291
5.328462308356341e-05,149.813323
9.491466541628865e-06,149.95679856
1.6004228665238564e-05,149.95784384
2.708820447955486e-05,149.96218402
2.007056977650091e-05,149.64750248
2.255277824483517e-05,149.73515241
1.718698278443843e-05,149.97141583
0.00012208141609163788,149.55637168
1.2841178868574215e-05,149.94915507
8.763301825307803e-06,149.70843301
1.574779221053861e-05,149.80065941
8.264356490840585e-06,149.97748081
1.5532757716807165e-05,149.92157403
2.9492597927860275e-05,149.93576824
3.484878915769374e-05,149.92912337
8.965547120049035e-06,149.88341936
1.0357646975567759e-05,149.91212401
1.7568469047772334e-05,149.98533029
6.952360126493604e-05,149.85307152
1.0045206434294153e-05,149.96465897
3.2006265145315546e-05,149.96918725
1.1891584115751248e-05,149.94337028
3.674092444185954e-05,149.90445104
1.716756695747408e-05,149.92400028
2.4467284689452162e-05,149.97820715
1.150164059263934e-05,149.92497898
1.175901794200404e-05,149.61217982
9.373943766134441e-06,149.94635776
4.222634152992136e-05,149.89975481
1.184298319931996e-05,149.9342544
8.203789602516901e-06,149.91760735
2.835524575407047e-05,149.9126304
1.3233070142980873e-05,149.98692876
0.00016660176036437452,148.12006513
9.517806874221267e-06,149.98818961
8.463662797553263e-06,149.985784
7.137549042416733e-05,149.86746325
2.1176427037598837e-05,149.97595873
1.8178170779264663e-05,149.98045235
1.719726351032749e-05,149.90099813
2.004686394702258e-05,149.099655
1.9881315556722643e-05,149.5482421
1.53895813754389e-05,149.98415727
5.569659786119338e-05,149.76048715
2.176034380500383e-05,149.97577898
0.0001016924415677103,142.57798425
6.733923609112028e-06,149.94184893
